AlertStatus|score|alert_date|Message Text
Blocked|87|23/09/2015 13:16|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMOHAMED MUSTAFA AND SAMSUDDIN COPTE LTDBLK 668 CHANDER ROAD 02-18 SINGAPORE 210668:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXBISUCO JOINT STOCK COMPANY..:70:XXXXXXXXXXX:71A:XXX:72:XXXXXXX//CO PTE LTD IS NOT AN INDIVIDUAL//BUT A SINGAPORE INCORPORATED//COMPANY LOCATED AT 668 CHANDER//ROAD  02-18 SINGAPORE 210668-}
Blocked|100|42214|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXKanglei Yaol Kanba Lup (KYKL)LB Nagar, HyderabadINDIA:59:/XXXXXXXXXXX1/Minab Shipping Company Limited2/42 Protaras Road, Protaras 52963/CY/Cyprus:71A:XXX-}
Blocked|100|41905|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXArmed Islamic GroupTehran Province, Tehran, District 3, Seoul StIran:59:/XXXXXXXXXXX1/Joint Stock Company Concern Radio-1/Electronic Technologies3/IR/Iran:71A:XXX-}
Blocked|100|43002|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Japanese Red Army (JRA)2/Chato Street, Plot No. 271 Regent Estate3/TZ/United Republic of Tanzania:59:/XXXXXXXXXXX1/Religious Group of Sokolov O. V., 1/Russkikh V. V. and Petin A. G., that Teaches, Cultivates and Spreads the Idea of the Doctrine of the Ancient Ingling Church of Orthodox Old Ingling Believers3/RU/Russia:71A:XXX-}
Blocked|100|41826|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Persia International Bank PLC2/Ghorob kish st3/IR/Iran:59:/XXXXXXXXXXX1/EP-MNO2/khayyam street3/IR/Iran:71A:XXX-}
Blocked|100|29/09/2016 15:17|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMIHAUD TRADING PTE LTDSILENUS INTERNATIONAL CO LTD:57A:XXXXXXXXXXX:59:/XXXXXXXXXXX 1855 3632 901UNITED SUNTOWN LIMITED..:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|41814|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Barzagani Tejarat Tavanmad Saccal 1/Companies3/IR/Iran:59:/XXXXXXXXXXX1/Amnafzar Gostar-E Sharif2/Tehran Province, Tehran, District 3, Seoul St3/IR/Iran:71A:XXX-}
Blocked|85|30/07/2015 11:33|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXX HSBC 001-434588-151TENMAN (HK) LIMITEDUNIT D 15/F BUCKINGHAMRUA NAM KENG NO.42TAIPA MACAU:52A:XXXXXXXXXXX:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXANDREW DUKE METCALF:71A:XXX-}
Blocked|100|42485|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Sberbank of Russia2/Kunaeva str. 29/1, Diplomat business center3/RU/Russia:59:/XXXXXXXXXXX1/T.F.M.C. The Food Management Corpo1/ration LTD3/IR/Iran:71A:XXX-}
Blocked|100|30/09/2016 18:19|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXALKEMAL SINGAPORE PRIVATE LIMITED3 SHENTON WAYSHENTON HOUSE 12-01A SINGAPORE 068805:57D:MYANMA FOREIGN TRADE BANKMYANMAR:59:/XXXXXXXXXXX TIMBER ENTERPRISE..:70:XXXXXXXXXXXINSTRUCTIONS.:71A:XXX:72:XXXXXXX//USD ACCOUNT WITH US.-}
Blocked|100|30/03/2016 2:16|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXFREDERICK M GOLTZEMMA J GOLTZ2755 CAMPUS DR STE 240SAN MATEO CA 94403-2515:52A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXRUGIMAH BINTE DARNO:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42791|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXOpen Joint-Stock Company Rosneft Oil CompanyKunaeva str. 29/1, Diplomat business centerRussia:59:/XXXXXXXXXXX1/Petropars Operation & Management C1/ompany3/IR/Iran:71A:XXX-}
Blocked|100|41850|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXEghtesad Novin Bank1133 South Cavalier DriveSyria:59:/XXXXXXXXXXX1/Faratech2/2, rue de l\u2019Indépendance, 16000 ALGER3/DZ/ALGERIA:71A:XXX-}
Blocked|100|24/12/2015 9:11|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXEVONIK METHIONINESEA PTE LTD.3 INTERNATI-ONAL BUSINESS PARK NORD-IC EUROPEAN CENTRE  07-1:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXRAINER ROLF KIEFER:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|41924|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXShahid Bakeri Industrial GroupKm 30.5 Carretera a PalinSyria:59:/XXXXXXXXXXX1/Tima Kala Tehran Eng. Co. Ltd.2/Yazd Province, Yazd, Sar-e Do Rah, Cross Road، Farhangian3/IR/Iran:71A:XXX-}
Blocked|100|42773|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Etco International Company, Limite1/d3/UK/United Kingdom:59:/XXXXXXXXXXX1/Syrian General Intelligence Direct1/orate3/KP/North Korea:71A:XXX-}
Blocked|100|43070.52569|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXTRAFIGURA PTE LTD10 COLLYER QUAYHEX29-00 OCEAN FINANCIAL CENTRESINGAPORE 049315:56A:XXXXXXXXXXX:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXJOINT STOCK COMPANY ''INDEPENDENTPETROLEUM COMPANY''119019 RUSISIA MOSCOW.:70:XXXXXXXXXXX1-1/1244 (UNDER DBS'S SBLCNO.550-02-1288478):71A:XXX-}
Blocked|100|42026|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXCumann Na MBanYajiang Rd, Jian Shi, Tonghua Shi, Jilin ShengCHINA:59:/XXXXXXXXXXX1/Younes2/22th Bahman, Kermanshah, Kermanshah Province3/IR/Iran:71A:XXX-}
Blocked|100|42711.86736|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK REACTOR SDN BHD2 JLN PJU 8 1 BANDAR DAMANSARAPERDANA 46820 MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B 149HONG LEONG BUILDING SINGAPORE:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42929|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXBanco Delta Asia SARLkhayyam streetIran:59:/XXXXXXXXXXX1/Dijla Petroleum Company2/Houtzot HaMifratz, Haifa3/IL/Israel:71A:XXX-}
Blocked|100|42711.81597|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK RESOURCES SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA46820 PETALING JAYA SGOR MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES SQUARE B149 HONG LEONGBUILDING SINGAPORE:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|43057|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXKorea Kwangsong Trading CorporationHouse no 9-A/2, Street no 22, IslamabadPAKISTAN:59:/XXXXXXXXXXX1/Sberbank Leasing CJSC2/22th Bahman, Kermanshah, Kermanshah Province3/IR/Iran:71A:XXX-}
Blocked|100|42979.50278|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXEMIRATES NATIONAL OIL COMPANY(SINGAPORE) PRIVATE LIMITED3 TEMASEK AVENUE CENTENNIAL TOWER 24-02 SINGAPORE 039190:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXMANGALORE REFINERY ANDPETROCHEMICALS LIMITED.:70:XXXXXXXXXXX:71A:XXX-}
Blocked|90|29/03/2016 16:11|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXTRAFIGURA PTE LTD10 COLLYER QUAY HEX29-00OCEAN FINANCIAL CENTRESINGAPORE 049315:56A:XXXXXXXXXXX:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXROSNEFT OIL COMPANY:70:XXXXXXXXXXXAGREEMENT NO.: 100015/01890K,INVOICE NO.: 7116800068:71A:XXX-}
Blocked|86|42037.92222|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXSIGUE GLOBAL SERV LIMITED T/AS SIGUTHE DIRECTORS  SIGUE GLOBALSERV LTD.:52A:XXXXXXXXXXX:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXMONEYNET INTERNATIONAL MONEYTRANSFER LIMITED.:70:XXXXXXXXXXXINTERMEDIARY BANK IRVTUS3NABA NO 021000018:71A:XXX-}
Blocked|100|42546|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/VTB Bank OAO2/Beirut Rd, Damascus3/SY/Syria:59:/XXXXXXXXXXX1/Omid Rey Civil & Construction Comp1/any3/IR/Iran:71A:XXX-}
Blocked|100|42478|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXHarakat Ul-MujahideenGhorob kish stIran:59:/XXXXXXXXXXX1/RT-Metallurgiya OAO2/Vladimirsky prospect, 23, liter A3/RU/Russia:71A:XXX-}
Blocked|100|42135.68333|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/TFM-PACIFIC LLC2/25, BEREZOVAYA STREET3/RU/VLADIVOSTOK7/RU/INN 2537057735:52A:XXXXXXXXXXX:59:/XXXXXXXXXXXVACOAXE PTE.LTD., 176 JOO CHIAT ROAD, 02-02, SINGAPORE, SINGAPORE, 702:70:XXXXXXXXXXX4,14 FOR LUBRICANTS , FUELS, INV.315 OCTOBER 08,2015-210 860,56. INV.BNY CUST RRN - F1S1511058701100:71A:XXX:72:XXXXXXX//8,2015-939,44-}
Blocked|100|42192|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Kavoshyar Company2/Tehran Province, Tehran, Andarzgoo Blvd3/IR/Iran:59:/XXXXXXXXXXXDigital Media Lab53300 COUESNES VAUCEFrance:71A:XXX-}
Blocked|100|41870|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXSukhoy51 SOGONG-RONorth Korea:59:/XXXXXXXXXXX1/Ji Hye San2/Yazd Province, Yazd, Sar-e Do Rah, Cross Road، Farhangian3/IR/Iran:71A:XXX-}
Blocked|87|42402.72431|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMOHAMED MUSTAFA AND SAMSUDDIN COPTE LTDBLK 668 CHANDER ROAD 02-18 SINGAPORE 210668:57A:XXXXXXXXXXX:59:/XXXXXXXXXXX 541 549671 838M J CREATIONS...:70:XXXXXXXXXXX:71A:XXX:72:XXXXXXX//CO PTE LTD IS NOT AN INDIVIDUAL//BUT A SINGAPORE INCORPORATED//COMPANY LOCATED AT 668 CHANDER//ROAD  02-18 SINGAPORE 210668-}
Blocked|100|43023|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXJamiat-ul-Mujahideen47100 Puchong, SelangorMALAYSIA:59:/XXXXXXXXXXX1/Shanghai Electric International Ec1/onomic & Trading3/RU/Russia:71A:XXX-}
Blocked|100|13/07/2016 16:08|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXTHEE KIM ANNNO L 88 KAMPUNG SELATANKAHANG:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAYB1 14A HONG LEONG BUILDING SINGAPORE:71A:XXX-}
Blocked|90|15/02/2016 14:46|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXZHANG LEIROOM1502/2 BUILDING,CHAOYANG WUXIANCHAOYANG, NO.1 GANLUYUAN CHAOYANGBEIJING:52A:XXXXXXXXXXX:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXFAN ZITENG12 MARINA BOULEV ARD DBS ASIACENTRAL MARINA BAY FINANCIAL CENTRETOWER 3 SINGAPORE 018982:71A:XXX-}
Blocked|100|42009|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXSara Properties Limited22th Bahman, Kermanshah, Kermanshah ProvinceIran:59:/XXXXXXXXXXX1/RN-Yuganskneftegaz LLC2/Houtzot HaMifratz, Haifa3/IL/Israel:71A:XXX-}
Blocked|100|41858|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXIraqi Trade CenterGartenweg 8, Rafing, 3741 PULKAUAUSTRIA:59:/XXXXXXXXXXX1/Sakhte Turbopomp va Kompressor (SA1/TAK)3/RU/Russia:71A:XXX-}
Blocked|100|42098|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXNasco Nasreddin Holding A.S.Edgecombe Hall Pond, London SW19 6SHUnited Kingdom:59:/XXXXXXXXXXX1/Interregional Public Organisation 1/of the National-Bolshevik Party3/RU/Russia:71A:XXX-}
Blocked|100|42467.78681|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK RESOURCES SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA46820 PETALING JAYA SEL MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B 149 HONGLEONG BUILDING SINGAPORE048581:70:XXXXXXXXXXX:71A:XXX-}
Blocked|87|18/10/2016 12:47|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMOHAMED MUSTAFA AND SAMSUDDIN COPTE LTDBLK 668 CHANDER ROAD 02-18 SINGAPORE 210668:57D:/084-004NATIONAL AUSTRALIA BANK LTDAUSTRALIA:59:/XXXXXXXXXXXWARD MCKENZIE PTY. LTD..:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|16/09/2015 15:48|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXMRS LEE YEE WAI EVAID NO S0377524J:59:/XXXXXXXXXXXMD IDRIS MD SHUKAR HALDER :70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|43072|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180623EUR8353,:50K:/XXXXXXXXXXXBanias Refinery CompanyBeirut Rd, DamascusSyria:59:/XXXXXXXXXXX1/Hormoz Oil Refining Company2/Yazd Province, Yazd, Sar-e Do Rah, Cross Road، Farhangian3/IR/Iran:71A:XXX-}
Blocked|100|42478|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXChernomorneftegazKunaeva str. 29/1, Diplomat business centerRussia:59:/XXXXXXXXXXXUR-CKJGhorob kish stIran:71A:XXX-}
Blocked|100|41920|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Ediciones Cubanas2/San Antonio del Sur3/CU/Cuba:59:/XXXXXXXXXXX1/Sberbank Investments LLC2/Yazd Province, Yazd, Sar-e Do Rah, Cross Road، Farhangian3/IR/Iran:71A:XXX-}
Blocked|100|42037.58819|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXTALVEAED ASTALVEAIA TEE 12, PRINGI KULA, VIIMSI VALD, HARJU MAAKOND, 74001, EE:52A:XXXXXXXXXXX:53A:XXXXXXXXXXX:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXEMPRESS DIAMOND INT'L INCNERINE CHAMBERS, PO BOX 905, TORTOLA, ROAD TOWNVG:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|41982.65417|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXX                      CHINA INTERNATIONAL FUND LIMITED   10/F SUITES 1003-1006 TWO PACIFIC  PLACE 88 QUEENSWAY HONG KONG:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXCHINA INTERNATIONAL FUND LIMITED:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|14/07/2016 20:05|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK REACTOR SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA47820 PETALING JAYA SEL MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B 149 HONGLEONG BUILDING SINGAPORE048581:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42104.425|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXSINGAPORE REfairTH FOUNDATION, PANDUK RNCORUMM VI BLOCK 1-3WARU TO BUONA BRANCH:52D:ORDE MICBMMMY INSTITUTE:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:56D:SINGAPORE REFAIRTH INGS:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGLOBAL POST MiCbMMMY (S) PTE LTDBLOCK 2, BAR RNCORUMM PLACE07-10, SINGAPORE 123456:70:XXXXXXXXXXXRNCORUMM:71A:XXX:72:XXXXXXX-}
Blocked|100|42389|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXSyriatelGhorob kish stIran:59:/XXXXXXXXXXX1/Ghavamin Bank2/Ghorob kish st3/IR/Iran:71A:XXX-}
Blocked|100|42558.42986|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXVINTEL EXPORTS (S) PTE. LTD.101 CECIL STREETTONG ENG BUILDING 23-11  SINGAPORE 069533:59:/XXXXXXXXXXXALL STATES INTERNATIONAL CO., LTD..:70:XXXXXXXXXXX:71A:XXX:72:XXXXXXX//YOUR ACCOUNT WITH US-}
Blocked|90|27/02/2015 10:38|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXCAI QIANQIN YUAN ROAD SHUI AN XING CHENG G21 DAN YUAN 603 SHI,WUHAN,CHINA:59:/XXXXXXXXXXXSENTHIL KUMARANPASIR RIS ST 11 BLOCK 138:71A:XXX-}
Blocked|100|41643|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXAMA Industrial Co.6625 BlueWater Road NWSyria:59:/XXXXXXXXXXXBeloglinski Elevator, OAOVladimirsky prospect, 23, liter ARussia:71A:XXX-}
Blocked|100|43008|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Gazprom Transgaz Kazan, OOO2/Vladimirsky prospect, 23, liter A3/RU/Russia:59:/XXXXXXXXXXX1/Tadbir Investment Company2/Mazandaran Province3/IR/Iran:71A:XXX-}
Blocked|100|41910|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Al Badr2/Habeeb Fatima Nagar Road, SPR & D Hill3/IN/INDIA:59:/XXXXXXXXXXX1/Imico Neka 4572/Tehran Province, Tehran, District 3, Seoul St3/IR/Iran:71A:XXX-}
Blocked|100|42376.9|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXMSK REACTOR SDN BHDW505 WEST WING METROPOLITAN SQUARE2 JLN PJU 8/1 BDR DAMANSARA PERDANA47820 PETALING JAYA SEL MALAYSIA:57A:XXXXXXXXXXX:59:/XXXXXXXXXXXGREATLAND COMPANY PTE LTD16 RAFFLES QUAY B 149 HONGLEONG BUILDING SINGAPORE048581:70:XXXXXXXXXXX:71A:XXX-}
Blocked|100|42319.91806|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:33B:SGD500:50K:/XXXXXXXXXXXWHG (INTERNATIONAL) LTD CLIENTS NO3 ACCOUNT WILLIAM HILL ONLINE 6/1 WATERPORT PLACE GIBRALTAR:53A:XXXXXXXXXXX:54A:XXXXXXXXXXX:59:/XXXXXXXXXXXKENRICK CHEW27-62 STRATHMORE AVENUE143062SINGAPORE:71A:XXX-}
Blocked|100|42102|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXUralvagonzavodViktoriastrasse 21 3030 BERNESwitzerland:59:/XXXXXXXXXXX1/Iran Khodro Diesel2/22th Bahman, Kermanshah, Kermanshah Province3/IR/Iran:71A:XXX-}
Blocked|100|42029|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50K:/XXXXXXXXXXXShafa-E-Sari Company22th Bahman, Kermanshah, Kermanshah ProvinceIran:59:/XXXXXXXXXXX1/Sambouk Shipping FZC2/Kunaeva str. 29/1, Diplomat business center3/RU/Russia:71A:XXX-}
Blocked|100|42292|{1:F01DBSSSGSGXXXXX0000000000}{2:I103DBSSSGSGXXXXN}{4::20:XXXXXXXXXXX:23B:CRED:32A:180622SGD500,:50F:XXXXXXXXXXX1/Korea Ryonha Machinery Joint Ventu1/re Corporation3/KP/North Korea:59:/XXXXXXXXXXX1/JSC Sberbank-Automated System For 1/Trading3/SY/Syria:71A:XXX-}
